               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
177,0.017258,0.019722,0.0090716,0.93094,0.93353,0.95572,0.69888,0.015188,0.0032926,0.0021388,0.0091288,0.0091288,0.0091288
178,0.017356,0.019429,0.009178,0.93069,0.93347,0.95581,0.69946,0.015185,0.0032933,0.002139,0.0091239,0.0091239,0.0091239
179,0.01727,0.019498,0.0089575,0.92802,0.93364,0.95595,0.69927,0.015184,0.0032926,0.002137,0.0091189,0.0091189,0.0091189
180,0.017287,0.019435,0.0088196,0.92992,0.93355,0.95592,0.69842,0.01519,0.0032929,0.0021307,0.0091139,0.0091139,0.0091139
181,0.017331,0.019552,0.0088012,0.93062,0.93338,0.95544,0.69825,0.015178,0.0032926,0.0021343,0.009109,0.009109,0.009109
182,0.017234,0.019375,0.0089304,0.93293,0.93213,0.95546,0.69827,0.015176,0.003292,0.002136,0.0091041,0.0091041,0.0091041
183,0.017332,0.019705,0.0089379,0.93302,0.93158,0.95508,0.69794,0.015167,0.0032914,0.002138,0.0090991,0.0090991,0.0090991
184,0.017104,0.019294,0.0089819,0.92731,0.93695,0.95528,0.69932,0.015161,0.0032922,0.0021416,0.0090942,0.0090942,0.0090942
185,0.017115,0.019531,0.0088779,0.92935,0.94856,0.95551,0.69986,0.015151,0.003292,0.0021456,0.0090892,0.0090892,0.0090892
186,0.017205,0.019544,0.0090107,0.9292,0.94865,0.95484,0.69899,0.015145,0.0032903,0.0021449,0.0090843,0.0090843,0.0090843
187,0.01721,0.01934,0.0088041,0.9291,0.94877,0.95489,0.69912,0.015133,0.0032892,0.0021423,0.0090793,0.0090793,0.0090793
188,0.017224,0.019443,0.0088341,0.92944,0.9488,0.95497,0.69812,0.015132,0.0032895,0.0021405,0.0090744,0.0090744,0.0090744
189,0.017037,0.019589,0.0087461,0.92955,0.94872,0.95514,0.69819,0.015143,0.0032897,0.0021419,0.0090694,0.0090694,0.0090694
190,0.017303,0.01966,0.0087566,0.92817,0.94768,0.95502,0.69776,0.015149,0.0032891,0.0021408,0.0090644,0.0090644,0.0090644
191,0.01723,0.019626,0.0089278,0.92811,0.94695,0.95482,0.69763,0.015152,0.0032873,0.002139,0.0090595,0.0090595,0.0090595
192,0.017291,0.019301,0.0088331,0.92625,0.94742,0.95386,0.69653,0.015165,0.0032877,0.0021395,0.0090545,0.0090545,0.0090545
193,0.017133,0.019251,0.0090166,0.92696,0.94975,0.95461,0.69714,0.015171,0.0032863,0.0021429,0.0090496,0.0090496,0.0090496
194,0.017384,0.019255,0.0091531,0.92458,0.94758,0.95434,0.69621,0.015177,0.0032856,0.0021418,0.0090446,0.0090446,0.0090446
195,0.017126,0.019284,0.0086373,0.92718,0.94853,0.95516,0.69672,0.015167,0.0032834,0.0021407,0.0090397,0.0090397,0.0090397
196,0.017114,0.019483,0.0090537,0.92836,0.94547,0.95519,0.69727,0.015168,0.0032836,0.0021378,0.0090347,0.0090347,0.0090347
197,0.01717,0.019431,0.0090194,0.92729,0.94692,0.95566,0.69746,0.015168,0.0032823,0.0021353,0.0090298,0.0090298,0.0090298
198,0.017058,0.019194,0.0086919,0.9293,0.94379,0.95618,0.69779,0.015161,0.0032813,0.0021354,0.0090248,0.0090248,0.0090248
199,0.017181,0.019305,0.0087454,0.92721,0.94377,0.95584,0.69663,0.015157,0.0032808,0.0021415,0.0090199,0.0090199,0.0090199
200,0.017104,0.01947,0.0085661,0.92845,0.942,0.95625,0.69698,0.015163,0.003279,0.0021475,0.0090149,0.0090149,0.0090149
201,0.017059,0.019201,0.0088277,0.93187,0.94136,0.9557,0.69522,0.015164,0.0032773,0.0021553,0.00901,0.00901,0.00901
202,0.017032,0.019344,0.0086566,0.93178,0.94125,0.95631,0.69766,0.015159,0.0032746,0.0021598,0.0090051,0.0090051,0.0090051
203,0.017243,0.019356,0.0088646,0.93153,0.94042,0.95623,0.69913,0.01516,0.0032733,0.0021641,0.0090001,0.0090001,0.0090001
204,0.017009,0.01929,0.0089223,0.93299,0.93971,0.95625,0.69719,0.015172,0.0032724,0.0021591,0.0089952,0.0089952,0.0089952
205,0.017164,0.019234,0.0087665,0.93298,0.93999,0.95641,0.69746,0.015175,0.0032719,0.0021552,0.0089902,0.0089902,0.0089902
206,0.017172,0.01918,0.0085444,0.93408,0.94134,0.95736,0.6994,0.015171,0.0032698,0.0021446,0.0089853,0.0089853,0.0089853
207,0.017141,0.019164,0.0087071,0.93377,0.94136,0.95768,0.69992,0.015169,0.0032665,0.002136,0.0089803,0.0089803,0.0089803
208,0.017105,0.019123,0.0083118,0.93297,0.94268,0.95784,0.70029,0.015165,0.0032644,0.0021253,0.0089753,0.0089753,0.0089753
209,0.017042,0.019317,0.0089361,0.93294,0.94234,0.95826,0.70027,0.015166,0.0032633,0.0021147,0.0089704,0.0089704,0.0089704
210,0.017327,0.019305,0.0086604,0.93206,0.94237,0.95847,0.70002,0.015158,0.003261,0.0021011,0.0089654,0.0089654,0.0089654
211,0.01701,0.019066,0.0086867,0.93313,0.9435,0.95806,0.70006,0.015155,0.0032584,0.0020901,0.0089605,0.0089605,0.0089605
212,0.017151,0.019322,0.0086141,0.9314,0.94421,0.9583,0.70247,0.015151,0.0032563,0.0020871,0.0089555,0.0089555,0.0089555
213,0.01692,0.01931,0.0088258,0.93131,0.94355,0.9583,0.70166,0.01515,0.0032548,0.0020875,0.0089506,0.0089506,0.0089506
214,0.017022,0.019018,0.0086281,0.9302,0.94286,0.95824,0.70226,0.015152,0.0032526,0.0020876,0.0089456,0.0089456,0.0089456
215,0.01707,0.019425,0.0087633,0.92945,0.94335,0.9581,0.70302,0.015158,0.0032513,0.0020853,0.0089407,0.0089407,0.0089407
216,0.016926,0.019224,0.0085579,0.92905,0.94397,0.95932,0.70324,0.015149,0.0032494,0.0020787,0.0089358,0.0089358,0.0089358
217,0.016838,0.019069,0.0084102,0.92813,0.94413,0.9598,0.70441,0.015146,0.0032484,0.0020713,0.0089308,0.0089308,0.0089308
218,0.017061,0.01916,0.0086555,0.92897,0.9443,0.95986,0.70481,0.015149,0.0032477,0.0020535,0.0089258,0.0089258,0.0089258
219,0.016872,0.018998,0.0084099,0.92842,0.94518,0.96032,0.70591,0.015157,0.0032473,0.002048,0.0089209,0.0089209,0.0089209
220,0.016966,0.019098,0.0086214,0.92993,0.94654,0.9608,0.70695,0.015142,0.0032459,0.0020346,0.0089159,0.0089159,0.0089159
221,0.016902,0.019251,0.0084565,0.93079,0.94771,0.96041,0.70608,0.015142,0.0032443,0.0020244,0.008911,0.008911,0.008911
222,0.017133,0.019046,0.0085918,0.93066,0.94775,0.96093,0.70589,0.015128,0.0032426,0.0020181,0.0089061,0.0089061,0.0089061
223,0.016884,0.019455,0.0087118,0.93065,0.94811,0.96052,0.70551,0.015121,0.0032422,0.0020105,0.0089011,0.0089011,0.0089011
224,0.01691,0.019123,0.0091175,0.93417,0.94393,0.96131,0.70605,0.015098,0.0032386,0.0020095,0.0088962,0.0088962,0.0088962
225,0.016759,0.019096,0.0086698,0.93351,0.94478,0.96137,0.70769,0.015086,0.0032383,0.0020092,0.0088912,0.0088912,0.0088912
226,0.01705,0.019258,0.0088148,0.93037,0.94668,0.96168,0.707,0.015082,0.0032362,0.0020161,0.0088863,0.0088863,0.0088863
227,0.017161,0.019095,0.0084357,0.92485,0.94513,0.96099,0.70541,0.015083,0.0032349,0.0020188,0.0088813,0.0088813,0.0088813
228,0.016981,0.018836,0.0081978,0.92732,0.94487,0.96109,0.70602,0.015063,0.0032319,0.0020179,0.0088763,0.0088763,0.0088763
229,0.016783,0.018989,0.0085841,0.93273,0.94055,0.96193,0.70536,0.015054,0.0032312,0.0020189,0.0088714,0.0088714,0.0088714
230,0.016916,0.01895,0.0083024,0.93217,0.94068,0.96173,0.70599,0.015041,0.00323,0.0020229,0.0088664,0.0088664,0.0088664
231,0.01685,0.019004,0.0082147,0.93304,0.94606,0.96131,0.70619,0.015028,0.0032277,0.0020285,0.0088615,0.0088615,0.0088615
232,0.01682,0.01895,0.0085302,0.93328,0.94554,0.96134,0.70579,0.015018,0.0032238,0.002024,0.0088565,0.0088565,0.0088565
233,0.016759,0.018862,0.0089231,0.93299,0.94596,0.9614,0.70509,0.015,0.0032239,0.0020264,0.0088516,0.0088516,0.0088516
234,0.017059,0.019093,0.0084991,0.93281,0.94697,0.96169,0.70468,0.014995,0.0032234,0.0020282,0.0088466,0.0088466,0.0088466
235,0.016821,0.018816,0.0080587,0.93189,0.94712,0.96182,0.70587,0.014996,0.0032242,0.0020266,0.0088417,0.0088417,0.0088417
236,0.016917,0.018905,0.008271,0.93153,0.94766,0.96191,0.70686,0.014986,0.0032224,0.0020307,0.0088368,0.0088368,0.0088368
237,0.01684,0.018993,0.0080838,0.93128,0.94763,0.96194,0.70602,0.014987,0.0032202,0.0020339,0.0088318,0.0088318,0.0088318
238,0.016844,0.019225,0.0083215,0.92402,0.95121,0.96206,0.70524,0.01498,0.0032202,0.002037,0.0088268,0.0088268,0.0088268
239,0.016885,0.019001,0.008647,0.92513,0.95078,0.96186,0.70578,0.014981,0.0032184,0.0020429,0.0088219,0.0088219,0.0088219
240,0.01689,0.019122,0.0082561,0.92516,0.95076,0.96169,0.70508,0.014986,0.0032181,0.0020504,0.008817,0.008817,0.008817
241,0.016712,0.018901,0.0083791,0.92764,0.95108,0.9617,0.7044,0.014989,0.0032177,0.0020565,0.008812,0.008812,0.008812
242,0.016846,0.018937,0.0085009,0.92781,0.9512,0.96098,0.70425,0.014987,0.003217,0.0020634,0.0088071,0.0088071,0.0088071
243,0.016939,0.019067,0.00869,0.92732,0.95079,0.96048,0.70464,0.014985,0.0032165,0.0020668,0.0088021,0.0088021,0.0088021
244,0.016581,0.01876,0.0084991,0.92804,0.95098,0.96018,0.70395,0.014981,0.003217,0.0020695,0.0087972,0.0087972,0.0087972
245,0.016783,0.019156,0.0081872,0.92747,0.9498,0.96011,0.70406,0.014982,0.003215,0.0020756,0.0087922,0.0087922,0.0087922
246,0.016826,0.01876,0.0084094,0.92541,0.94841,0.9592,0.70365,0.014988,0.0032146,0.002082,0.0087872,0.0087872,0.0087872
247,0.016766,0.018726,0.0084126,0.92602,0.94873,0.95912,0.70367,0.014976,0.0032126,0.0020878,0.0087823,0.0087823,0.0087823
248,0.016718,0.018782,0.0084007,0.92613,0.94798,0.95899,0.704,0.014969,0.0032091,0.0020968,0.0087774,0.0087774,0.0087774
249,0.016752,0.018843,0.0086027,0.92598,0.94857,0.95911,0.70408,0.014971,0.003207,0.0021009,0.0087724,0.0087724,0.0087724
250,0.017008,0.018843,0.00827,0.9358,0.93891,0.95845,0.70391,0.014974,0.0032074,0.0020992,0.0087674,0.0087674,0.0087674
251,0.016622,0.018916,0.0085724,0.93467,0.93862,0.95777,0.70345,0.014982,0.003207,0.0020935,0.0087625,0.0087625,0.0087625
252,0.016635,0.018914,0.0084434,0.93461,0.94241,0.95789,0.70423,0.014974,0.0032096,0.0020896,0.0087576,0.0087576,0.0087576
253,0.016691,0.018752,0.0079554,0.935,0.94393,0.95881,0.70378,0.014986,0.003208,0.0020841,0.0087526,0.0087526,0.0087526
254,0.016696,0.018833,0.0083266,0.94333,0.94158,0.95897,0.70317,0.014988,0.0032082,0.0020815,0.0087476,0.0087476,0.0087476
255,0.016736,0.019083,0.0080043,0.93726,0.94261,0.95892,0.70285,0.014983,0.003209,0.002079,0.0087427,0.0087427,0.0087427
256,0.016509,0.018759,0.0082477,0.93731,0.94326,0.95872,0.70276,0.014986,0.0032082,0.0020751,0.0087378,0.0087378,0.0087378
257,0.016715,0.018901,0.0082574,0.93723,0.94463,0.95944,0.70443,0.014978,0.0032063,0.0020695,0.0087328,0.0087328,0.0087328
258,0.016739,0.018874,0.0082779,0.93712,0.94499,0.95968,0.70477,0.014968,0.0032049,0.0020661,0.0087278,0.0087278,0.0087278
259,0.016738,0.018696,0.0084052,0.93667,0.94559,0.95971,0.70693,0.014959,0.0032043,0.0020601,0.0087229,0.0087229,0.0087229
260,0.016622,0.01897,0.0080264,0.93717,0.9448,0.95974,0.70616,0.014957,0.0032046,0.0020559,0.008718,0.008718,0.008718
261,0.0168,0.01884,0.0082524,0.93689,0.94437,0.95953,0.70611,0.014965,0.0032055,0.0020568,0.008713,0.008713,0.008713
262,0.016787,0.018735,0.0082111,0.93777,0.94565,0.95957,0.70496,0.014966,0.0032059,0.0020582,0.0087081,0.0087081,0.0087081
263,0.016632,0.018917,0.0080201,0.93901,0.94346,0.95974,0.7048,0.01498,0.0032053,0.0020538,0.0087031,0.0087031,0.0087031
264,0.016552,0.01882,0.0077898,0.93901,0.94323,0.9597,0.70511,0.014979,0.0032034,0.0020567,0.0086981,0.0086981,0.0086981
265,0.016717,0.018791,0.0081436,0.93915,0.94304,0.95981,0.70519,0.014986,0.0032022,0.0020511,0.0086932,0.0086932,0.0086932
266,0.016586,0.018521,0.0082862,0.93835,0.94307,0.95942,0.70495,0.014996,0.003201,0.0020527,0.0086882,0.0086882,0.0086882
267,0.016555,0.018714,0.0080796,0.93954,0.94275,0.95936,0.70429,0.014998,0.0032013,0.0020608,0.0086833,0.0086833,0.0086833
268,0.016755,0.018529,0.0084953,0.94443,0.94172,0.9591,0.70414,0.014994,0.0032002,0.0020713,0.0086783,0.0086783,0.0086783
269,0.016642,0.018599,0.0082482,0.9553,0.93585,0.95937,0.70441,0.014999,0.0031998,0.0020803,0.0086734,0.0086734,0.0086734
270,0.016753,0.018997,0.0082996,0.95627,0.93613,0.95944,0.70486,0.014998,0.0032006,0.0020821,0.0086684,0.0086684,0.0086684
271,0.01656,0.018678,0.0082571,0.95571,0.93519,0.95888,0.70479,0.014983,0.0032002,0.002085,0.0086635,0.0086635,0.0086635
272,0.016701,0.018766,0.0082225,0.94941,0.93055,0.95835,0.70388,0.01498,0.0031995,0.0020908,0.0086586,0.0086586,0.0086586
273,0.016609,0.018695,0.0079866,0.94944,0.93069,0.95837,0.70401,0.014976,0.0031999,0.0020926,0.0086536,0.0086536,0.0086536
274,0.016571,0.018685,0.0081925,0.94953,0.93081,0.95809,0.70419,0.01498,0.0031994,0.0020922,0.0086486,0.0086486,0.0086486
275,0.016632,0.01874,0.0081118,0.94902,0.9307,0.95772,0.70376,0.014992,0.0032013,0.002096,0.0086437,0.0086437,0.0086437
276,0.016714,0.018772,0.00838,0.94033,0.93586,0.95772,0.70338,0.014999,0.0032031,0.0020948,0.0086388,0.0086388,0.0086388
277,0.016627,0.018783,0.0079729,0.94173,0.93324,0.95791,0.70315,0.015016,0.0032056,0.0020947,0.0086338,0.0086338,0.0086338
278,0.01657,0.018812,0.008427,0.94276,0.9331,0.95826,0.7044,0.015023,0.0032067,0.0020929,0.0086288,0.0086288,0.0086288
279,0.016553,0.018857,0.0083062,0.94178,0.93339,0.95827,0.70382,0.015015,0.0032062,0.0020925,0.0086239,0.0086239,0.0086239
280,0.01657,0.018835,0.0081563,0.94132,0.93395,0.95823,0.70423,0.015012,0.0032069,0.0020941,0.008619,0.008619,0.008619
281,0.016551,0.01864,0.0076705,0.94359,0.93402,0.95797,0.70294,0.015019,0.0032049,0.002094,0.008614,0.008614,0.008614
282,0.016616,0.018719,0.0083306,0.94733,0.93552,0.95861,0.70354,0.015025,0.0032038,0.0020929,0.0086091,0.0086091,0.0086091
283,0.016499,0.018721,0.008031,0.94769,0.93338,0.95836,0.70294,0.015018,0.0032022,0.0020871,0.0086041,0.0086041,0.0086041
284,0.016495,0.018502,0.0081072,0.94761,0.93329,0.95891,0.70402,0.015008,0.0032008,0.0020808,0.0085992,0.0085992,0.0085992
285,0.016538,0.018773,0.007954,0.94764,0.93398,0.95921,0.70412,0.015011,0.0031997,0.0020804,0.0085942,0.0085942,0.0085942
286,0.016627,0.018613,0.0082391,0.94789,0.9339,0.95973,0.70274,0.015016,0.003199,0.0020711,0.0085893,0.0085893,0.0085893
287,0.016705,0.018657,0.0080991,0.947,0.93499,0.96,0.7028,0.015017,0.0031992,0.0020705,0.0085843,0.0085843,0.0085843
288,0.016557,0.018364,0.0080474,0.94761,0.93647,0.96038,0.70362,0.015023,0.0031994,0.0020664,0.0085793,0.0085793,0.0085793
289,0.01657,0.018604,0.0077365,0.94771,0.93693,0.9603,0.70362,0.015027,0.0031992,0.002063,0.0085744,0.0085744,0.0085744
290,0.016629,0.018546,0.0081011,0.94784,0.93726,0.96048,0.70413,0.015032,0.0031989,0.0020585,0.0085695,0.0085695,0.0085695
291,0.016505,0.018486,0.0077758,0.94803,0.93726,0.96046,0.7046,0.015031,0.0031981,0.0020538,0.0085645,0.0085645,0.0085645
292,0.01665,0.018586,0.0078996,0.94654,0.93747,0.96082,0.70489,0.015043,0.0031985,0.002047,0.0085596,0.0085596,0.0085596
293,0.016644,0.018799,0.0082851,0.94452,0.93749,0.96074,0.70506,0.015049,0.0031993,0.0020401,0.0085546,0.0085546,0.0085546
294,0.016431,0.01879,0.00805,0.94526,0.9376,0.96193,0.70556,0.015056,0.0032008,0.0020355,0.0085497,0.0085497,0.0085497
295,0.016348,0.018617,0.0082462,0.94998,0.93426,0.96172,0.70408,0.015057,0.0031994,0.0020325,0.0085447,0.0085447,0.0085447
296,0.016423,0.018406,0.0079522,0.94986,0.93521,0.96208,0.70479,0.015053,0.0031979,0.0020225,0.0085398,0.0085398,0.0085398
297,0.016502,0.018777,0.0081601,0.94981,0.9348,0.96229,0.70552,0.015054,0.0031964,0.0020174,0.0085348,0.0085348,0.0085348
298,0.016549,0.018566,0.0079433,0.95018,0.93482,0.96241,0.70502,0.015054,0.0031958,0.0020112,0.0085299,0.0085299,0.0085299
299,0.016466,0.018389,0.0078638,0.94975,0.93464,0.96249,0.70488,0.015045,0.0031952,0.0020017,0.0085249,0.0085249,0.0085249
300,0.016455,0.018676,0.0080005,0.94974,0.93412,0.9631,0.70596,0.015048,0.0031975,0.0019979,0.00852,0.00852,0.00852
301,0.016509,0.018452,0.0079203,0.95026,0.93576,0.96327,0.70575,0.015056,0.0031974,0.0019912,0.008515,0.008515,0.008515
302,0.016582,0.018398,0.0081252,0.9501,0.93488,0.96329,0.70563,0.015077,0.0031988,0.0019904,0.00851,0.00851,0.00851
303,0.016334,0.018504,0.007971,0.94969,0.93436,0.96329,0.7054,0.015082,0.0032002,0.0019857,0.0085051,0.0085051,0.0085051
304,0.016517,0.018291,0.0079553,0.94987,0.93516,0.96325,0.70527,0.015089,0.0032005,0.0019859,0.0085002,0.0085002,0.0085002
305,0.016531,0.018608,0.0082526,0.94759,0.93505,0.96336,0.70622,0.015102,0.0032005,0.0019872,0.0084952,0.0084952,0.0084952
306,0.016515,0.018663,0.0078288,0.94783,0.93437,0.96293,0.70391,0.015118,0.003203,0.0019783,0.0084903,0.0084903,0.0084903
307,0.016618,0.018543,0.0078184,0.94784,0.93659,0.96295,0.70454,0.015127,0.0032034,0.0019728,0.0084853,0.0084853,0.0084853
308,0.016499,0.018684,0.0077181,0.94835,0.93701,0.96363,0.70567,0.015132,0.0032039,0.0019717,0.0084803,0.0084803,0.0084803
309,0.016505,0.018448,0.0078311,0.94774,0.93654,0.96374,0.70578,0.015141,0.0032043,0.0019696,0.0084754,0.0084754,0.0084754
310,0.016319,0.01846,0.0081875,0.94614,0.93477,0.96338,0.70545,0.01515,0.0032039,0.0019629,0.0084705,0.0084705,0.0084705
311,0.016391,0.018628,0.007784,0.94552,0.93393,0.96352,0.70569,0.015155,0.0032055,0.0019576,0.0084655,0.0084655,0.0084655
312,0.016341,0.018241,0.007595,0.94562,0.93461,0.96348,0.70566,0.015161,0.0032061,0.001959,0.0084606,0.0084606,0.0084606
313,0.016353,0.018577,0.0080526,0.9432,0.9339,0.96356,0.70543,0.015162,0.0032067,0.0019604,0.0084556,0.0084556,0.0084556
314,0.016422,0.018484,0.0080358,0.94332,0.93392,0.96348,0.70507,0.015182,0.0032106,0.0019584,0.0084507,0.0084507,0.0084507
315,0.016195,0.018329,0.0080105,0.94116,0.9341,0.96344,0.70454,0.015186,0.003212,0.0019604,0.0084457,0.0084457,0.0084457
316,0.016345,0.018502,0.0079352,0.9354,0.94051,0.9635,0.70396,0.015188,0.0032139,0.0019546,0.0084408,0.0084408,0.0084408
317,0.016357,0.018548,0.0078886,0.931,0.9469,0.9636,0.7042,0.015183,0.0032144,0.0019483,0.0084358,0.0084358,0.0084358
318,0.016225,0.018388,0.0079655,0.93083,0.9458,0.96346,0.70451,0.015187,0.0032141,0.0019414,0.0084309,0.0084309,0.0084309
319,0.016317,0.01832,0.0077382,0.93933,0.93646,0.96384,0.70501,0.015185,0.0032151,0.0019276,0.0084259,0.0084259,0.0084259
320,0.016263,0.018265,0.0076794,0.93963,0.93646,0.96388,0.70483,0.015185,0.0032154,0.0019188,0.0084209,0.0084209,0.0084209
321,0.01655,0.018338,0.0081023,0.93192,0.9438,0.96409,0.70598,0.015178,0.0032151,0.0019117,0.008416,0.008416,0.008416
322,0.0163,0.018025,0.0080866,0.9336,0.9438,0.96418,0.70658,0.015182,0.0032152,0.0019038,0.008411,0.008411,0.008411
323,0.01633,0.018491,0.0076616,0.93276,0.94324,0.96461,0.7074,0.015173,0.003214,0.0018947,0.0084061,0.0084061,0.0084061
324,0.016392,0.018588,0.0079213,0.93392,0.94441,0.9647,0.70773,0.015168,0.0032138,0.0018892,0.0084012,0.0084012,0.0084012
325,0.016371,0.01843,0.0083484,0.9326,0.94383,0.96483,0.70835,0.015157,0.0032135,0.0018929,0.0083962,0.0083962,0.0083962
326,0.016331,0.018308,0.0082004,0.93328,0.94399,0.96509,0.70849,0.015144,0.0032126,0.0018885,0.0083913,0.0083913,0.0083913
327,0.01625,0.01833,0.0077565,0.94162,0.93807,0.96457,0.70705,0.015137,0.0032127,0.0018884,0.0083863,0.0083863,0.0083863
328,0.016446,0.018305,0.0076758,0.94234,0.93795,0.96499,0.70688,0.015138,0.0032126,0.0018804,0.0083814,0.0083814,0.0083814
329,0.016231,0.018393,0.0077836,0.93976,0.94164,0.96519,0.70658,0.015142,0.0032122,0.0018728,0.0083764,0.0083764,0.0083764
330,0.016247,0.018523,0.0078056,0.93882,0.94205,0.96533,0.70559,0.015135,0.0032123,0.0018727,0.0083715,0.0083715,0.0083715
331,0.016432,0.01843,0.0080102,0.93944,0.943,0.96589,0.70725,0.015142,0.0032143,0.0018785,0.0083665,0.0083665,0.0083665
332,0.016293,0.01848,0.0078275,0.93985,0.94213,0.96649,0.70803,0.01515,0.0032146,0.0018852,0.0083616,0.0083616,0.0083616
333,0.016258,0.018347,0.0075814,0.92689,0.95069,0.96639,0.70682,0.015156,0.003215,0.0018833,0.0083566,0.0083566,0.0083566
334,0.016405,0.018296,0.0077023,0.93457,0.94273,0.96672,0.7082,0.015156,0.003215,0.0018896,0.0083517,0.0083517,0.0083517
335,0.016257,0.018127,0.0077689,0.93473,0.94238,0.96724,0.70877,0.015157,0.0032172,0.001893,0.0083467,0.0083467,0.0083467
336,0.016267,0.018318,0.0077351,0.93481,0.94258,0.96716,0.70976,0.015147,0.0032163,0.0018943,0.0083418,0.0083418,0.0083418
337,0.016249,0.018147,0.0078568,0.9347,0.94411,0.96716,0.71062,0.015142,0.0032154,0.00189,0.0083368,0.0083368,0.0083368
338,0.016179,0.018232,0.0077644,0.93481,0.9443,0.96713,0.71074,0.015144,0.0032152,0.0018911,0.0083319,0.0083319,0.0083319
339,0.016143,0.018166,0.0075214,0.93462,0.94321,0.96717,0.70921,0.015138,0.0032164,0.0018837,0.0083269,0.0083269,0.0083269
340,0.01636,0.018482,0.0079495,0.93299,0.94239,0.96712,0.71006,0.015127,0.0032153,0.0018907,0.0083219,0.0083219,0.0083219
341,0.016247,0.018289,0.0078469,0.93281,0.94166,0.96699,0.70973,0.015124,0.003215,0.0018924,0.008317,0.008317,0.008317
342,0.016176,0.018134,0.0075375,0.93421,0.93926,0.96695,0.70957,0.015113,0.0032157,0.0018882,0.008312,0.008312,0.008312
343,0.016207,0.018215,0.0079925,0.94875,0.9272,0.96697,0.70988,0.015099,0.0032149,0.00188,0.0083071,0.0083071,0.0083071
344,0.016312,0.018194,0.0077534,0.9479,0.92863,0.96747,0.71118,0.015086,0.0032146,0.0018761,0.0083022,0.0083022,0.0083022
345,0.016215,0.018281,0.0079707,0.94475,0.93082,0.96703,0.71031,0.015081,0.0032152,0.0018722,0.0082972,0.0082972,0.0082972
346,0.01605,0.018138,0.0075033,0.94332,0.93116,0.96677,0.70963,0.015082,0.0032148,0.0018728,0.0082922,0.0082922,0.0082922
347,0.016465,0.018632,0.0079798,0.94397,0.93167,0.96661,0.70922,0.015069,0.0032145,0.0018755,0.0082873,0.0082873,0.0082873
348,0.016214,0.018428,0.0076256,0.9444,0.9326,0.96749,0.70851,0.015047,0.0032129,0.0018733,0.0082824,0.0082824,0.0082824
349,0.01613,0.018217,0.0076694,0.94437,0.93269,0.96709,0.70995,0.015025,0.0032119,0.0018769,0.0082774,0.0082774,0.0082774
350,0.016201,0.018118,0.0078813,0.94182,0.93602,0.96695,0.70904,0.015016,0.0032109,0.0018771,0.0082725,0.0082725,0.0082725
351,0.016088,0.018231,0.0072854,0.94014,0.93614,0.96706,0.70969,0.015001,0.0032088,0.0018809,0.0082675,0.0082675,0.0082675
352,0.016092,0.018098,0.0075961,0.94129,0.93439,0.96705,0.71035,0.014993,0.0032089,0.0018865,0.0082626,0.0082626,0.0082626
353,0.016162,0.018025,0.0077318,0.94779,0.93404,0.96694,0.70927,0.014976,0.003207,0.0018886,0.0082576,0.0082576,0.0082576
