               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
354,0.016252,0.018247,0.0075891,0.9425,0.93481,0.96688,0.70814,0.014957,0.0032047,0.001891,0.0082527,0.0082527,0.0082527
355,0.016125,0.018098,0.0076254,0.94409,0.94019,0.96679,0.70934,0.014959,0.003203,0.0018891,0.0082477,0.0082477,0.0082477
356,0.016303,0.018126,0.0078003,0.94446,0.94027,0.9669,0.7103,0.014951,0.0032025,0.001886,0.0082428,0.0082428,0.0082428
357,0.016235,0.01854,0.0077428,0.94525,0.94018,0.96666,0.71101,0.014946,0.0032002,0.0018894,0.0082378,0.0082378,0.0082378
358,0.016068,0.01828,0.0078896,0.9452,0.94045,0.96657,0.71067,0.014933,0.0031989,0.0018875,0.0082328,0.0082328,0.0082328
359,0.016128,0.018206,0.0074912,0.94561,0.94034,0.96656,0.71062,0.014923,0.0031985,0.0018915,0.0082279,0.0082279,0.0082279
360,0.016249,0.01841,0.0076871,0.94588,0.94032,0.96621,0.7104,0.014915,0.0031962,0.0018982,0.0082229,0.0082229,0.0082229
361,0.016114,0.018171,0.0077666,0.94588,0.94066,0.96581,0.71017,0.014909,0.0031947,0.001896,0.008218,0.008218,0.008218
362,0.016296,0.018252,0.0077246,0.94461,0.94939,0.96583,0.71094,0.014898,0.0031946,0.0018987,0.0082131,0.0082131,0.0082131
363,0.016192,0.018166,0.0077893,0.94575,0.95041,0.96588,0.71116,0.0149,0.0031931,0.0018939,0.0082081,0.0082081,0.0082081
364,0.016124,0.017938,0.0080771,0.94604,0.94997,0.96604,0.71126,0.014893,0.0031913,0.0018927,0.0082032,0.0082032,0.0082032
365,0.016209,0.018295,0.0077108,0.94756,0.94961,0.96576,0.71157,0.014883,0.0031879,0.001891,0.0081982,0.0081982,0.0081982
366,0.016148,0.018231,0.0079245,0.94762,0.9488,0.96605,0.71433,0.014865,0.0031855,0.0018957,0.0081932,0.0081932,0.0081932
367,0.016127,0.018343,0.0079203,0.94739,0.95019,0.96592,0.71587,0.014859,0.0031837,0.0018967,0.0081883,0.0081883,0.0081883
368,0.016096,0.018242,0.0075985,0.947,0.95208,0.96536,0.71639,0.014849,0.0031807,0.0018941,0.0081834,0.0081834,0.0081834
369,0.016133,0.018302,0.0078047,0.94679,0.95332,0.96525,0.7148,0.014842,0.0031798,0.0018943,0.0081784,0.0081784,0.0081784
370,0.016211,0.0181,0.0076735,0.94413,0.95296,0.96492,0.71478,0.01483,0.0031768,0.0018922,0.0081735,0.0081735,0.0081735
371,0.016282,0.017935,0.0076728,0.94325,0.9529,0.96474,0.71441,0.014825,0.0031753,0.0018942,0.0081685,0.0081685,0.0081685
372,0.016255,0.018239,0.0075177,0.94395,0.9529,0.96484,0.71381,0.014823,0.0031759,0.0018898,0.0081636,0.0081636,0.0081636
373,0.016158,0.018266,0.0075585,0.94382,0.95279,0.96461,0.71446,0.014813,0.0031736,0.0018866,0.0081586,0.0081586,0.0081586
374,0.016115,0.018042,0.0075876,0.94928,0.94998,0.96468,0.71516,0.014806,0.0031726,0.0018857,0.0081537,0.0081537,0.0081537
375,0.01609,0.018128,0.0074933,0.95582,0.94875,0.96437,0.71573,0.014798,0.003172,0.0018851,0.0081487,0.0081487,0.0081487
376,0.016157,0.018051,0.0074594,0.95194,0.94926,0.96439,0.71586,0.014792,0.0031734,0.0018856,0.0081437,0.0081437,0.0081437
377,0.016111,0.018207,0.00779,0.94165,0.95196,0.96385,0.7148,0.014779,0.0031712,0.001889,0.0081388,0.0081388,0.0081388
378,0.01599,0.018042,0.0073782,0.94096,0.95103,0.9635,0.71518,0.014771,0.0031694,0.001888,0.0081338,0.0081338,0.0081338
379,0.016037,0.018098,0.0074402,0.95575,0.94758,0.9638,0.7146,0.014767,0.0031693,0.0018894,0.0081289,0.0081289,0.0081289
380,0.016053,0.017766,0.0076034,0.95597,0.94765,0.96364,0.71457,0.014768,0.003168,0.0018903,0.0081239,0.0081239,0.0081239
381,0.016183,0.017944,0.0077828,0.94072,0.95118,0.96355,0.71371,0.014762,0.0031677,0.0018873,0.008119,0.008119,0.008119
382,0.016117,0.018313,0.0076589,0.9405,0.95133,0.96358,0.71428,0.014757,0.003166,0.0018884,0.0081141,0.0081141,0.0081141
383,0.016222,0.018062,0.0076532,0.93923,0.95124,0.96359,0.71356,0.014757,0.0031649,0.0018931,0.0081091,0.0081091,0.0081091
384,0.016189,0.018106,0.0074357,0.93926,0.95099,0.9636,0.71326,0.014753,0.0031632,0.0018953,0.0081042,0.0081042,0.0081042
385,0.015912,0.018044,0.0077212,0.9396,0.9517,0.96331,0.71252,0.014754,0.0031626,0.001903,0.0080992,0.0080992,0.0080992
386,0.016065,0.01816,0.0075359,0.93916,0.95119,0.96333,0.71191,0.014755,0.0031634,0.0019104,0.0080942,0.0080942,0.0080942
387,0.016049,0.018077,0.007688,0.9393,0.95093,0.96333,0.71192,0.014753,0.003166,0.001912,0.0080893,0.0080893,0.0080893
388,0.01581,0.018146,0.0075304,0.93951,0.95209,0.96362,0.71211,0.01475,0.003166,0.001917,0.0080844,0.0080844,0.0080844
389,0.016062,0.017993,0.0077443,0.93831,0.95247,0.96372,0.71222,0.01474,0.0031674,0.0019266,0.0080794,0.0080794,0.0080794
390,0.015958,0.018065,0.0072746,0.93965,0.95255,0.96369,0.71085,0.014742,0.0031681,0.0019316,0.0080745,0.0080745,0.0080745
391,0.016009,0.018076,0.0074876,0.9406,0.95276,0.96364,0.70999,0.014744,0.0031689,0.0019402,0.0080695,0.0080695,0.0080695
392,0.016072,0.018066,0.0073845,0.9436,0.95244,0.96374,0.70992,0.014741,0.0031699,0.0019453,0.0080646,0.0080646,0.0080646
393,0.016099,0.018055,0.0076703,0.94436,0.95223,0.96288,0.70917,0.014742,0.0031726,0.0019638,0.0080596,0.0080596,0.0080596
394,0.016086,0.018178,0.0079228,0.94424,0.9503,0.96274,0.70975,0.014731,0.0031728,0.0019702,0.0080547,0.0080547,0.0080547
395,0.016086,0.01791,0.0074549,0.94419,0.94997,0.96259,0.70904,0.014723,0.0031736,0.0019736,0.0080497,0.0080497,0.0080497
396,0.016125,0.018231,0.007669,0.94419,0.94967,0.96255,0.70897,0.014709,0.0031729,0.0019797,0.0080447,0.0080447,0.0080447
397,0.015948,0.017946,0.0076325,0.94364,0.94976,0.96244,0.70775,0.014697,0.0031744,0.0019826,0.0080398,0.0080398,0.0080398
398,0.016019,0.017971,0.007427,0.94362,0.9489,0.96238,0.70804,0.01469,0.0031735,0.0019867,0.0080348,0.0080348,0.0080348
399,0.015862,0.018182,0.0075102,0.94453,0.9489,0.96228,0.71026,0.014694,0.0031753,0.0019979,0.0080299,0.0080299,0.0080299
400,0.016147,0.017953,0.0073744,0.94457,0.94814,0.9624,0.70979,0.014687,0.0031755,0.0020106,0.0080249,0.0080249,0.0080249
401,0.015972,0.017822,0.0074887,0.94419,0.94851,0.9632,0.70929,0.014678,0.0031759,0.0020151,0.00802,0.00802,0.00802
402,0.016108,0.017817,0.0075143,0.94532,0.94819,0.96327,0.71021,0.014673,0.0031754,0.0020191,0.0080151,0.0080151,0.0080151
403,0.015895,0.018064,0.0075857,0.9474,0.94809,0.96336,0.70987,0.014658,0.003177,0.0020198,0.0080101,0.0080101,0.0080101
404,0.015863,0.017859,0.0074838,0.94863,0.94807,0.96335,0.70959,0.014661,0.003176,0.0020203,0.0080051,0.0080051,0.0080051
405,0.015894,0.01811,0.0074527,0.94943,0.94801,0.96351,0.7093,0.014652,0.0031754,0.0020221,0.0080002,0.0080002,0.0080002
406,0.015985,0.018062,0.0076558,0.95013,0.94791,0.9635,0.7093,0.014649,0.0031741,0.0020239,0.0079953,0.0079953,0.0079953
407,0.01595,0.017733,0.0072694,0.95029,0.94787,0.96405,0.70925,0.014647,0.0031727,0.0020204,0.0079903,0.0079903,0.0079903
408,0.015868,0.017966,0.0076833,0.95093,0.94778,0.96462,0.71034,0.014648,0.0031739,0.0020178,0.0079854,0.0079854,0.0079854
409,0.016114,0.018158,0.0077805,0.95028,0.94784,0.96456,0.70839,0.014645,0.0031714,0.0020218,0.0079804,0.0079804,0.0079804
410,0.016001,0.017822,0.0074785,0.95164,0.94859,0.96515,0.70923,0.014635,0.003168,0.0020234,0.0079755,0.0079755,0.0079755
411,0.015977,0.018047,0.0074013,0.95351,0.94901,0.96552,0.71069,0.014622,0.0031632,0.0020145,0.0079705,0.0079705,0.0079705
412,0.015831,0.018034,0.0076247,0.95384,0.94898,0.96609,0.71077,0.014623,0.003161,0.0020118,0.0079656,0.0079656,0.0079656
413,0.015976,0.017988,0.0072498,0.95269,0.94795,0.96619,0.71063,0.014624,0.0031577,0.002001,0.0079606,0.0079606,0.0079606
414,0.015875,0.018039,0.0073449,0.95305,0.94802,0.96634,0.71012,0.014625,0.0031561,0.0019979,0.0079556,0.0079556,0.0079556
415,0.015818,0.017932,0.0074275,0.95432,0.94897,0.96602,0.71108,0.014628,0.0031559,0.0020009,0.0079507,0.0079507,0.0079507
416,0.015895,0.017778,0.0071771,0.95272,0.94954,0.96626,0.71059,0.014629,0.0031548,0.0019988,0.0079457,0.0079457,0.0079457
417,0.015891,0.018041,0.0072395,0.95055,0.94969,0.96654,0.71087,0.014623,0.0031542,0.0019964,0.0079408,0.0079408,0.0079408
418,0.01591,0.017999,0.0072319,0.95059,0.94981,0.96672,0.71023,0.014627,0.0031514,0.0020038,0.0079358,0.0079358,0.0079358
419,0.016141,0.017935,0.0073666,0.95151,0.95015,0.96684,0.70965,0.014636,0.0031509,0.0020043,0.0079309,0.0079309,0.0079309
420,0.015851,0.017845,0.0073249,0.95085,0.95131,0.96694,0.7087,0.014646,0.0031506,0.0020066,0.0079259,0.0079259,0.0079259
421,0.015737,0.01776,0.0073741,0.95113,0.95119,0.96685,0.70877,0.014654,0.0031512,0.0020106,0.007921,0.007921,0.007921
422,0.015841,0.017807,0.007209,0.95215,0.95207,0.96689,0.71021,0.014653,0.0031497,0.0020126,0.0079161,0.0079161,0.0079161
423,0.015937,0.017833,0.0072035,0.95277,0.95195,0.96698,0.7094,0.014647,0.0031474,0.0020143,0.0079111,0.0079111,0.0079111
424,0.015786,0.017893,0.0075064,0.95249,0.9512,0.96752,0.70975,0.014647,0.0031449,0.0020187,0.0079061,0.0079061,0.0079061
425,0.015929,0.017815,0.0072676,0.95247,0.95126,0.96792,0.71089,0.014636,0.0031425,0.0020245,0.0079012,0.0079012,0.0079012
426,0.01585,0.017928,0.0074019,0.9525,0.94978,0.96757,0.71232,0.01464,0.0031418,0.0020305,0.0078963,0.0078963,0.0078963
427,0.015817,0.01765,0.0071826,0.95276,0.94916,0.96758,0.71143,0.014649,0.0031421,0.0020352,0.0078913,0.0078913,0.0078913
428,0.015893,0.017775,0.0072726,0.95357,0.95021,0.968,0.71247,0.014649,0.0031423,0.0020374,0.0078864,0.0078864,0.0078864
429,0.015759,0.017941,0.0071879,0.95298,0.95009,0.9682,0.71264,0.014647,0.0031419,0.0020303,0.0078814,0.0078814,0.0078814
430,0.015926,0.018029,0.0070155,0.95321,0.94938,0.96874,0.71231,0.014647,0.0031404,0.0020311,0.0078765,0.0078765,0.0078765
431,0.016018,0.018085,0.0074324,0.95315,0.94919,0.96885,0.71234,0.014649,0.0031415,0.0020313,0.0078715,0.0078715,0.0078715
432,0.015958,0.018011,0.0072761,0.95288,0.94957,0.96909,0.7127,0.014654,0.0031413,0.0020342,0.0078665,0.0078665,0.0078665
433,0.01602,0.017725,0.0074793,0.95294,0.95032,0.96993,0.71286,0.014667,0.0031429,0.0020349,0.0078616,0.0078616,0.0078616
434,0.015982,0.018017,0.0075191,0.95263,0.95054,0.97035,0.71526,0.014676,0.0031439,0.0020323,0.0078566,0.0078566,0.0078566
435,0.015775,0.017608,0.0071852,0.9521,0.95088,0.97033,0.71475,0.014675,0.0031442,0.0020306,0.0078517,0.0078517,0.0078517
436,0.015814,0.017848,0.0073933,0.95214,0.95121,0.97057,0.71628,0.014679,0.003144,0.0020291,0.0078467,0.0078467,0.0078467
437,0.015911,0.017712,0.0073285,0.95209,0.95262,0.97077,0.71694,0.014685,0.0031439,0.0020236,0.0078418,0.0078418,0.0078418
438,0.016012,0.018091,0.0074764,0.95181,0.95139,0.97108,0.7167,0.014693,0.0031424,0.0020237,0.0078368,0.0078368,0.0078368
439,0.016056,0.018113,0.0073832,0.95154,0.95129,0.97094,0.71718,0.014693,0.0031424,0.0020225,0.0078319,0.0078319,0.0078319
440,0.01597,0.017887,0.0075617,0.95099,0.95138,0.97112,0.71759,0.0147,0.003143,0.0020203,0.0078269,0.0078269,0.0078269
441,0.015838,0.017823,0.0075233,0.9517,0.9499,0.97107,0.71669,0.014708,0.0031425,0.0020204,0.007822,0.007822,0.007822
442,0.015842,0.017822,0.0076591,0.9514,0.95003,0.97106,0.71814,0.0147,0.0031408,0.0020171,0.0078171,0.0078171,0.0078171
443,0.015926,0.017893,0.007059,0.95201,0.95005,0.97153,0.7181,0.014698,0.0031395,0.002017,0.0078121,0.0078121,0.0078121
444,0.015843,0.017716,0.0074068,0.95225,0.94958,0.97169,0.718,0.014695,0.0031391,0.0020165,0.0078071,0.0078071,0.0078071
445,0.015905,0.017706,0.0071836,0.95217,0.94951,0.97159,0.71752,0.014693,0.0031387,0.0020225,0.0078022,0.0078022,0.0078022
446,0.015868,0.018026,0.0076588,0.95172,0.94998,0.97169,0.71789,0.014696,0.0031384,0.0020325,0.0077973,0.0077973,0.0077973
447,0.015845,0.017789,0.0073202,0.94931,0.9499,0.97155,0.71893,0.014698,0.0031384,0.0020338,0.0077923,0.0077923,0.0077923
448,0.015675,0.017832,0.0073256,0.95037,0.9489,0.97168,0.71638,0.014702,0.0031383,0.002035,0.0077873,0.0077873,0.0077873
449,0.015805,0.017792,0.0074346,0.95172,0.94872,0.97161,0.71577,0.014709,0.0031392,0.0020261,0.0077824,0.0077824,0.0077824
450,0.015893,0.01777,0.007189,0.95209,0.94847,0.97154,0.71423,0.014719,0.0031381,0.0020252,0.0077774,0.0077774,0.0077774
451,0.015819,0.017813,0.0069554,0.95194,0.94832,0.97169,0.71564,0.014715,0.0031362,0.002015,0.0077725,0.0077725,0.0077725
452,0.015733,0.017819,0.0071542,0.95223,0.94752,0.97161,0.717,0.014716,0.0031339,0.0020131,0.0077675,0.0077675,0.0077675
453,0.015747,0.017797,0.0073247,0.95275,0.94647,0.97222,0.71702,0.014709,0.0031321,0.0020078,0.0077626,0.0077626,0.0077626
454,0.01569,0.017656,0.0073094,0.95223,0.94875,0.97162,0.71676,0.014704,0.0031327,0.0020124,0.0077576,0.0077576,0.0077576
455,0.015918,0.017589,0.0075296,0.95244,0.94817,0.97156,0.71734,0.01471,0.0031332,0.0020195,0.0077527,0.0077527,0.0077527
456,0.01565,0.017715,0.006886,0.95247,0.94733,0.97145,0.71759,0.0147,0.0031324,0.0020227,0.0077478,0.0077478,0.0077478
457,0.015784,0.017811,0.0070527,0.95243,0.94782,0.97143,0.71669,0.014707,0.0031313,0.0020264,0.0077428,0.0077428,0.0077428
458,0.015727,0.017654,0.0074682,0.95275,0.9467,0.97168,0.71799,0.0147,0.0031288,0.0020309,0.0077378,0.0077378,0.0077378
459,0.015861,0.0178,0.0073323,0.9521,0.94789,0.9721,0.71792,0.0147,0.003127,0.0020302,0.0077329,0.0077329,0.0077329
460,0.015543,0.017693,0.0070957,0.95305,0.94667,0.97226,0.71815,0.014697,0.0031268,0.002028,0.0077279,0.0077279,0.0077279
461,0.015701,0.017986,0.0071726,0.95422,0.94624,0.97221,0.71781,0.014686,0.0031256,0.0020285,0.007723,0.007723,0.007723
462,0.01565,0.017537,0.0075829,0.95074,0.94821,0.97211,0.71806,0.014686,0.003126,0.0020295,0.007718,0.007718,0.007718
463,0.015604,0.017784,0.0069799,0.9503,0.94904,0.97209,0.71655,0.014683,0.0031256,0.0020278,0.0077131,0.0077131,0.0077131
464,0.015614,0.017589,0.0071617,0.94985,0.94917,0.97205,0.71609,0.014687,0.0031251,0.0020238,0.0077081,0.0077081,0.0077081
465,0.015856,0.017544,0.0070167,0.94973,0.94966,0.97195,0.71563,0.014687,0.003126,0.0020181,0.0077032,0.0077032,0.0077032
466,0.015699,0.017534,0.0071171,0.94962,0.95004,0.97192,0.71673,0.014684,0.0031272,0.0020216,0.0076983,0.0076983,0.0076983
467,0.015741,0.017598,0.0069727,0.95079,0.9495,0.97196,0.71645,0.014682,0.0031282,0.0020179,0.0076933,0.0076933,0.0076933
468,0.015795,0.017548,0.0070672,0.95137,0.94921,0.97242,0.71722,0.014679,0.0031273,0.0020168,0.0076883,0.0076883,0.0076883
469,0.015773,0.017768,0.0071161,0.95341,0.94716,0.97245,0.71797,0.014667,0.0031262,0.0020112,0.0076834,0.0076834,0.0076834
470,0.015669,0.017637,0.007033,0.95491,0.94872,0.97273,0.71746,0.014664,0.003125,0.0020103,0.0076785,0.0076785,0.0076785
471,0.015763,0.017613,0.0072705,0.95499,0.94919,0.97289,0.71785,0.014666,0.0031258,0.0020054,0.0076735,0.0076735,0.0076735
472,0.015616,0.017472,0.0073265,0.95519,0.94889,0.97297,0.71847,0.014674,0.0031255,0.0020035,0.0076685,0.0076685,0.0076685
473,0.015666,0.017609,0.0072599,0.95522,0.94906,0.97298,0.71797,0.014681,0.0031261,0.002002,0.0076636,0.0076636,0.0076636
474,0.015629,0.017856,0.0074134,0.95508,0.949,0.97303,0.71742,0.014688,0.0031269,0.0019993,0.0076587,0.0076587,0.0076587
475,0.01564,0.017561,0.0074246,0.95439,0.94907,0.97295,0.71642,0.01469,0.0031275,0.0020065,0.0076537,0.0076537,0.0076537
476,0.015599,0.017491,0.0071693,0.95456,0.94833,0.97281,0.71687,0.014681,0.0031272,0.0020132,0.0076488,0.0076488,0.0076488
477,0.015718,0.017666,0.0070883,0.95305,0.94547,0.97207,0.71795,0.014673,0.0031275,0.0020141,0.0076438,0.0076438,0.0076438
478,0.015719,0.017452,0.0070343,0.95277,0.9442,0.97201,0.71934,0.014672,0.003127,0.0020127,0.0076389,0.0076389,0.0076389
479,0.015653,0.017479,0.0071691,0.95309,0.94381,0.97171,0.71885,0.014655,0.0031261,0.002013,0.0076339,0.0076339,0.0076339
480,0.015609,0.017646,0.0070873,0.95317,0.94372,0.97166,0.71929,0.014647,0.003127,0.0020077,0.0076289,0.0076289,0.0076289
481,0.015772,0.017429,0.0072257,0.95389,0.9452,0.97175,0.72017,0.014645,0.0031266,0.0020086,0.007624,0.007624,0.007624
482,0.015742,0.017749,0.0070096,0.95269,0.94662,0.97167,0.7198,0.014634,0.0031253,0.0019986,0.0076191,0.0076191,0.0076191
483,0.015666,0.017659,0.007347,0.95261,0.94653,0.97157,0.72022,0.014623,0.003125,0.0019909,0.0076141,0.0076141,0.0076141
484,0.015772,0.017594,0.0071553,0.95134,0.9436,0.9714,0.71975,0.014608,0.0031262,0.0019862,0.0076092,0.0076092,0.0076092
485,0.015678,0.017727,0.0071164,0.94882,0.94648,0.97139,0.72016,0.014603,0.0031271,0.0019783,0.0076042,0.0076042,0.0076042
486,0.015731,0.01763,0.0070763,0.95038,0.9458,0.97171,0.72028,0.014594,0.0031278,0.0019694,0.0075993,0.0075993,0.0075993
487,0.015617,0.017899,0.006979,0.94632,0.94798,0.97182,0.72108,0.014581,0.003127,0.0019613,0.0075943,0.0075943,0.0075943
488,0.01578,0.017665,0.0071987,0.95296,0.94207,0.97186,0.72048,0.014568,0.0031268,0.0019545,0.0075893,0.0075893,0.0075893
489,0.01578,0.017614,0.0073021,0.95331,0.94236,0.97195,0.72094,0.014566,0.0031274,0.0019474,0.0075844,0.0075844,0.0075844
490,0.015651,0.017632,0.0069269,0.95916,0.9378,0.97197,0.72033,0.014555,0.0031268,0.0019477,0.0075795,0.0075795,0.0075795
491,0.01564,0.017551,0.0071252,0.95576,0.94106,0.972,0.7203,0.014551,0.003127,0.0019471,0.0075745,0.0075745,0.0075745
492,0.015686,0.017703,0.0071868,0.95635,0.9398,0.97183,0.72146,0.014552,0.0031277,0.0019454,0.0075695,0.0075695,0.0075695
493,0.015524,0.017444,0.0069814,0.95128,0.93866,0.97181,0.72006,0.014553,0.0031295,0.0019474,0.0075646,0.0075646,0.0075646
494,0.015759,0.017647,0.0071385,0.95175,0.93903,0.97189,0.71925,0.014555,0.0031311,0.0019437,0.0075597,0.0075597,0.0075597
495,0.015757,0.017499,0.0074345,0.95236,0.93945,0.97229,0.71837,0.014553,0.003132,0.0019461,0.0075547,0.0075547,0.0075547
496,0.015454,0.017468,0.0073161,0.95337,0.93979,0.97233,0.71909,0.01454,0.0031323,0.0019449,0.0075498,0.0075498,0.0075498
497,0.015414,0.017673,0.0070253,0.95491,0.93972,0.97229,0.71882,0.014531,0.0031329,0.0019425,0.0075448,0.0075448,0.0075448
498,0.015744,0.017593,0.0072109,0.95493,0.94047,0.97228,0.71904,0.014519,0.0031329,0.0019398,0.0075399,0.0075399,0.0075399
499,0.015588,0.017791,0.0070317,0.95514,0.94007,0.9723,0.71907,0.014503,0.0031324,0.0019372,0.0075349,0.0075349,0.0075349
500,0.015659,0.017773,0.0070118,0.95323,0.94257,0.97218,0.72019,0.014502,0.0031314,0.0019298,0.0075299,0.0075299,0.0075299
501,0.015335,0.017486,0.0068575,0.96016,0.94084,0.97221,0.71881,0.014488,0.0031301,0.0019255,0.007525,0.007525,0.007525
502,0.01568,0.017634,0.0071914,0.95864,0.94142,0.97225,0.71915,0.014469,0.0031277,0.0019174,0.0075201,0.0075201,0.0075201
503,0.015604,0.017507,0.0069072,0.95644,0.94202,0.97222,0.71978,0.014456,0.0031253,0.0019093,0.0075151,0.0075151,0.0075151
504,0.015545,0.017601,0.0069497,0.95678,0.94229,0.97231,0.7193,0.014446,0.003126,0.0019076,0.0075102,0.0075102,0.0075102
505,0.015556,0.017565,0.0072577,0.95742,0.94169,0.97249,0.72109,0.014437,0.0031253,0.0019025,0.0075052,0.0075052,0.0075052
506,0.015506,0.017583,0.0070341,0.95788,0.94178,0.97257,0.72004,0.014429,0.0031245,0.0018989,0.0075003,0.0075003,0.0075003
507,0.0156,0.017385,0.0070471,0.95734,0.94236,0.97264,0.72103,0.014424,0.0031245,0.0018973,0.0074953,0.0074953,0.0074953
508,0.015338,0.017731,0.0073092,0.95704,0.94211,0.97252,0.72064,0.014427,0.003123,0.001896,0.0074903,0.0074903,0.0074903
509,0.015517,0.017591,0.0073246,0.95908,0.94447,0.97293,0.7212,0.014412,0.0031236,0.0018906,0.0074854,0.0074854,0.0074854
510,0.015578,0.017483,0.0071115,0.95853,0.94515,0.97295,0.72096,0.014398,0.0031218,0.0018859,0.0074805,0.0074805,0.0074805
511,0.015352,0.017543,0.0069253,0.95903,0.94555,0.97297,0.72197,0.014398,0.0031227,0.0018847,0.0074755,0.0074755,0.0074755
512,0.015701,0.017498,0.0068372,0.95885,0.94555,0.9726,0.71923,0.014402,0.0031233,0.0018773,0.0074705,0.0074705,0.0074705
513,0.015572,0.017675,0.0072749,0.95877,0.94563,0.97257,0.71894,0.014399,0.0031247,0.0018718,0.0074656,0.0074656,0.0074656
514,0.015542,0.017499,0.0070026,0.9585,0.94578,0.97261,0.71841,0.014402,0.0031244,0.0018724,0.0074607,0.0074607,0.0074607
515,0.015486,0.01752,0.0070487,0.95763,0.94547,0.97296,0.71882,0.014404,0.003124,0.001875,0.0074557,0.0074557,0.0074557
516,0.015562,0.017383,0.0071427,0.95704,0.94511,0.97307,0.71895,0.01441,0.0031256,0.0018737,0.0074507,0.0074507,0.0074507
517,0.015485,0.017513,0.007034,0.95526,0.94824,0.97318,0.71789,0.014412,0.0031256,0.0018738,0.0074458,0.0074458,0.0074458
518,0.015418,0.017432,0.0068619,0.95693,0.94557,0.97309,0.71795,0.014412,0.0031249,0.0018694,0.0074408,0.0074408,0.0074408
519,0.015445,0.017548,0.006813,0.95683,0.94599,0.9731,0.71798,0.014415,0.0031255,0.0018686,0.0074359,0.0074359,0.0074359
520,0.015735,0.017666,0.0072127,0.9575,0.94651,0.97305,0.71866,0.014415,0.0031251,0.0018598,0.0074309,0.0074309,0.0074309
521,0.015749,0.01762,0.0071588,0.95811,0.94635,0.97343,0.7188,0.014419,0.0031262,0.00186,0.007426,0.007426,0.007426
522,0.015567,0.017447,0.0069196,0.95841,0.94668,0.97347,0.71987,0.014419,0.0031261,0.001858,0.0074211,0.0074211,0.0074211
523,0.015593,0.017665,0.0072222,0.95852,0.94682,0.97337,0.71837,0.014419,0.0031275,0.0018573,0.0074161,0.0074161,0.0074161
524,0.015584,0.017267,0.0073141,0.95854,0.94688,0.97305,0.71868,0.014419,0.0031281,0.0018559,0.0074112,0.0074112,0.0074112
525,0.015617,0.017539,0.0072013,0.9586,0.94687,0.97304,0.7206,0.014422,0.0031282,0.001855,0.0074062,0.0074062,0.0074062
526,0.015489,0.017387,0.007154,0.95866,0.94682,0.97303,0.72027,0.014424,0.0031282,0.0018538,0.0074013,0.0074013,0.0074013
527,0.015601,0.017502,0.0069024,0.95891,0.94638,0.97308,0.72001,0.01442,0.0031291,0.0018479,0.0073963,0.0073963,0.0073963
528,0.015592,0.017255,0.0071051,0.95883,0.94594,0.97299,0.7202,0.014428,0.0031311,0.0018469,0.0073913,0.0073913,0.0073913
529,0.015456,0.017221,0.0067865,0.95831,0.94611,0.97332,0.72076,0.014434,0.003132,0.0018416,0.0073864,0.0073864,0.0073864
530,0.015704,0.01757,0.0073497,0.95829,0.94625,0.97328,0.72042,0.01443,0.0031324,0.0018353,0.0073815,0.0073815,0.0073815
531,0.015587,0.01755,0.0070615,0.95858,0.94609,0.97331,0.72062,0.014415,0.0031307,0.0018313,0.0073765,0.0073765,0.0073765
